"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"4620","OPTCUR","EURINR","OPTION","08-Dec-2023",93.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3275,"EURINR"
"4622","OPTCUR","EURINR","OPTION","08-Dec-2023",94,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.29,"EURINR"
"4624","OPTCUR","EURINR","OPTION","08-Dec-2023",94.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.26,"EURINR"
"4638","OPTCUR","EURINR","OPTION","08-Dec-2023",94.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.23,"EURINR"
"4640","OPTCUR","EURINR","OPTION","08-Dec-2023",94.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2025,"EURINR"
"4644","OPTCUR","EURINR","OPTION","08-Dec-2023",95,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.18,"EURINR"
"3172","OPTCUR","EURINR","OPTION","08-Dec-2023",81.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"EURINR"
"3175","OPTCUR","EURINR","OPTION","08-Dec-2023",81.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0375,"EURINR"
"1715","OPTCUR","EURINR","OPTION","08-Dec-2023",81.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1728","OPTCUR","EURINR","OPTION","08-Dec-2023",82,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1796","OPTCUR","EURINR","OPTION","08-Dec-2023",82.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.045,"EURINR"
"12637","OPTCUR","EURINR","OPTION","08-Dec-2023",82.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.05,"EURINR"
"12639","OPTCUR","EURINR","OPTION","08-Dec-2023",82.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.06,"EURINR"
"3012","OPTCUR","EURINR","OPTION","08-Dec-2023",83,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0575,"EURINR"
"3102","OPTCUR","EURINR","OPTION","08-Dec-2023",83.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.07,"EURINR"
"3141","OPTCUR","EURINR","OPTION","08-Dec-2023",83.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0825,"EURINR"
"3151","OPTCUR","EURINR","OPTION","08-Dec-2023",83.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.095,"EURINR"
"3215","OPTCUR","EURINR","OPTION","08-Dec-2023",84,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1125,"EURINR"
"3262","OPTCUR","EURINR","OPTION","08-Dec-2023",84.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"EURINR"
"3264","OPTCUR","EURINR","OPTION","08-Dec-2023",84.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"EURINR"
"3287","OPTCUR","EURINR","OPTION","08-Dec-2023",84.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.06,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0275,"EURINR"
"3353","OPTCUR","EURINR","OPTION","08-Dec-2023",85,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0375,"EURINR"
"3356","OPTCUR","EURINR","OPTION","08-Dec-2023",85.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0475,"EURINR"
"3429","OPTCUR","EURINR","OPTION","08-Dec-2023",85.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.1225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0625,"EURINR"
"3737","OPTCUR","EURINR","OPTION","08-Dec-2023",85.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.1525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0775,"EURINR"
"3756","OPTCUR","EURINR","OPTION","08-Dec-2023",86,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.01,0.19,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1,"EURINR"
"4074","OPTCUR","EURINR","OPTION","08-Dec-2023",86.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0175,0.2325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.125,"EURINR"
"4078","OPTCUR","EURINR","OPTION","08-Dec-2023",86.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0275,0.2825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.155,"EURINR"
"4101","OPTCUR","EURINR","OPTION","08-Dec-2023",86.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0425,0.3425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1925,"EURINR"
"4112","OPTCUR","EURINR","OPTION","08-Dec-2023",87,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0625,0.4075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.235,"EURINR"
"4115","OPTCUR","EURINR","OPTION","08-Dec-2023",87.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.085,0.485,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.285,"EURINR"
"4134","OPTCUR","EURINR","OPTION","08-Dec-2023",87.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.115,0.57,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3425,"EURINR"
"4171","OPTCUR","EURINR","OPTION","08-Dec-2023",87.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.15,0.665,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4075,"EURINR"
"4179","OPTCUR","EURINR","OPTION","08-Dec-2023",88,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1925,0.7725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4825,"EURINR"
"4202","OPTCUR","EURINR","OPTION","08-Dec-2023",88.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.2425,0.8875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.565,"EURINR"
"4207","OPTCUR","EURINR","OPTION","08-Dec-2023",88.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.3,1.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6575,"EURINR"
"4261","OPTCUR","EURINR","OPTION","08-Dec-2023",88.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.37,1.155,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7625,"EURINR"
"4296","OPTCUR","EURINR","OPTION","08-Dec-2023",89,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.45,1.3,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.875,"EURINR"
"4324","OPTCUR","EURINR","OPTION","08-Dec-2023",89.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.5375,1.4575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9975,"EURINR"
"4418","OPTCUR","EURINR","OPTION","08-Dec-2023",89.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.6375,1.6275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1325,"EURINR"
"4420","OPTCUR","EURINR","OPTION","08-Dec-2023",89.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.7475,1.8025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.275,"EURINR"
"4425","OPTCUR","EURINR","OPTION","08-Dec-2023",90,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.87,1.99,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.43,"EURINR"
"4431","OPTCUR","EURINR","OPTION","08-Dec-2023",90.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.0025,2.1825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5925,"EURINR"
"4521","OPTCUR","EURINR","OPTION","08-Dec-2023",90.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.1475,2.3825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.765,"EURINR"
"4561","OPTCUR","EURINR","OPTION","08-Dec-2023",90.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.3,2.59,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.945,"EURINR"
"4563","OPTCUR","EURINR","OPTION","08-Dec-2023",91,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.465,2.805,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.135,"EURINR"
"4565","OPTCUR","EURINR","OPTION","08-Dec-2023",91.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.64,3.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3325,"EURINR"
"4574","OPTCUR","EURINR","OPTION","08-Dec-2023",91.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.8225,3.2475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.535,"EURINR"
"4576","OPTCUR","EURINR","OPTION","08-Dec-2023",91.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.015,3.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.745,"EURINR"
"4581","OPTCUR","EURINR","OPTION","08-Dec-2023",92,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.215,3.705,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.96,"EURINR"
"4587","OPTCUR","EURINR","OPTION","08-Dec-2023",92.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.42,3.94,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1625,"EURINR"
"4598","OPTCUR","EURINR","OPTION","08-Dec-2023",92.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.6325,4.1775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3475,"EURINR"
"4600","OPTCUR","EURINR","OPTION","08-Dec-2023",92.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.12,4.685,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.54,"EURINR"
"4615","OPTCUR","EURINR","OPTION","08-Dec-2023",93,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.3475,4.9325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7375,"EURINR"
"4617","OPTCUR","EURINR","OPTION","08-Dec-2023",93.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.5775,5.1775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9375,"EURINR"
"4619","OPTCUR","EURINR","OPTION","08-Dec-2023",93.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.815,5.425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1425,"EURINR"
"4621","OPTCUR","EURINR","OPTION","08-Dec-2023",93.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.05,5.675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3525,"EURINR"
"4623","OPTCUR","EURINR","OPTION","08-Dec-2023",94,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.2925,5.9225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.565,"EURINR"
"4625","OPTCUR","EURINR","OPTION","08-Dec-2023",94.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.5325,6.1725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.78,"EURINR"
"4639","OPTCUR","EURINR","OPTION","08-Dec-2023",94.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.775,6.42,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5,"EURINR"
"4641","OPTCUR","EURINR","OPTION","08-Dec-2023",94.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.02,6.67,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.22,"EURINR"
"4645","OPTCUR","EURINR","OPTION","08-Dec-2023",95,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.255,6.905,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.445,"EURINR"
"3176","OPTCUR","EURINR","OPTION","15-Dec-2023",81.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.85,8.51,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.405,"EURINR"
"3183","OPTCUR","EURINR","OPTION","15-Dec-2023",81.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.6,8.26,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.165,"EURINR"
"1729","OPTCUR","EURINR","OPTION","15-Dec-2023",81.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.35,8.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1736","OPTCUR","EURINR","OPTION","15-Dec-2023",82,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.11,7.77,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1841","OPTCUR","EURINR","OPTION","15-Dec-2023",82.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.8625,7.5175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.7175,"EURINR"
"1851","OPTCUR","EURINR","OPTION","15-Dec-2023",82.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.6125,7.2675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.48,"EURINR"
"1855","OPTCUR","EURINR","OPTION","15-Dec-2023",82.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.36,7.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2425,"EURINR"
"1874","OPTCUR","EURINR","OPTION","15-Dec-2023",83,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.1125,6.7625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0075,"EURINR"
"1877","OPTCUR","EURINR","OPTION","15-Dec-2023",83.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.1825,6.8275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.775,"EURINR"
"1887","OPTCUR","EURINR","OPTION","15-Dec-2023",83.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.94,6.58,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.545,"EURINR"
"1890","OPTCUR","EURINR","OPTION","15-Dec-2023",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.7,6.33,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.315,"EURINR"
"1906","OPTCUR","EURINR","OPTION","15-Dec-2023",84,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.4625,6.0825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.09,"EURINR"
"1910","OPTCUR","EURINR","OPTION","15-Dec-2023",84.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.225,5.835,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.03,"EURINR"
"1918","OPTCUR","EURINR","OPTION","15-Dec-2023",84.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.9925,5.5875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.79,"EURINR"
"1923","OPTCUR","EURINR","OPTION","15-Dec-2023",84.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.76,5.34,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.55,"EURINR"
"1980","OPTCUR","EURINR","OPTION","15-Dec-2023",85,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.5325,5.0975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.315,"EURINR"
"1994","OPTCUR","EURINR","OPTION","15-Dec-2023",85.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.31,4.85,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.08,"EURINR"
"2045","OPTCUR","EURINR","OPTION","15-Dec-2023",86.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.4675,3.8875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1775,"EURINR"
"2016","OPTCUR","EURINR","OPTION","15-Dec-2023",85.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.09,4.605,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8475,"EURINR"
"2026","OPTCUR","EURINR","OPTION","15-Dec-2023",85.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.875,4.365,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.62,"EURINR"
"2035","OPTCUR","EURINR","OPTION","15-Dec-2023",86,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.67,4.125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3975,"EURINR"
"2057","OPTCUR","EURINR","OPTION","15-Dec-2023",86.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.2725,3.6525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9625,"EURINR"
"2060","OPTCUR","EURINR","OPTION","15-Dec-2023",86.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.085,3.425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.755,"EURINR"
"2075","OPTCUR","EURINR","OPTION","15-Dec-2023",87,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.9025,3.1975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.55,"EURINR"
"2077","OPTCUR","EURINR","OPTION","15-Dec-2023",87.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.7325,2.9775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.355,"EURINR"
"2089","OPTCUR","EURINR","OPTION","15-Dec-2023",87.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.57,2.76,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.165,"EURINR"
"2093","OPTCUR","EURINR","OPTION","15-Dec-2023",87.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.415,2.55,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9825,"EURINR"
"2095","OPTCUR","EURINR","OPTION","15-Dec-2023",88,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.2725,2.3475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.81,"EURINR"
"2098","OPTCUR","EURINR","OPTION","15-Dec-2023",88.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.1375,2.1525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.645,"EURINR"
