,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
57,AAKASH,EQ,7.1,7.15,7.0,7.05,7.1,7.05,291936,2064690.95,24-NOV-2023,605,INE087Z01024,
58,AAREYDRUGS,BE,48.8,48.9,48.8,48.85,48.85,48.75,20814,1016324.3,24-NOV-2023,40,INE198H01019,
59,AARON,EQ,264.0,264.0,257.0,258.2,258.25,262.05,6199,1607069.6,24-NOV-2023,551,INE721Z01010,
60,AARTECH,BE,144.1,147.5,138.6,143.4,144.05,144.05,9432,1351320.2,24-NOV-2023,175,INE01C001018,
61,AARTIDRUGS,EQ,477.9,487.95,477.55,480.5,479.8,475.35,130330,62949302.95,24-NOV-2023,8675,INE767A01016,
62,AARTIIND,EQ,529.75,536.3,529.75,531.45,530.75,529.75,956738,509972646.3,24-NOV-2023,21348,INE769A01020,
63,AARTIPHARM,EQ,399.75,410.0,397.4,407.0,409.9,395.8,130219,52817149.75,24-NOV-2023,10996,INE0LRU01027,
64,AARTIPP,E1,285.05,285.05,285.0,285.0,285.0,281.05,10,2850.05,24-NOV-2023,5,IN909EO01012,
65,AARTISURF,EQ,626.35,633.45,613.1,619.65,622.65,625.6,7901,4924181.5,24-NOV-2023,1095,INE09EO01013,
66,AARVEEDEN,EQ,24.8,25.25,24.25,24.35,24.6,24.85,34794,856633.35,24-NOV-2023,512,INE273D01019,
67,AARVI,EQ,120.5,120.5,118.0,118.4,118.55,118.2,9893,1175484.1,24-NOV-2023,271,INE754X01016,
68,AATMAJ,SM,40.45,41.3,40.25,41.1,41.2,41.35,30000,1217100.0,24-NOV-2023,15,INE0OB201016,
69,AAVAS,EQ,1495.6,1507.0,1482.0,1485.55,1484.95,1488.15,98825,147935475.1,24-NOV-2023,7849,INE216P01012,
70,ABAN,BE,50.5,51.95,50.35,50.6,50.5,50.55,79472,4065735.9,24-NOV-2023,458,INE421A01028,
71,ABB,EQ,4265.0,4276.45,4224.0,4262.35,4253.0,4260.55,116246,494554395.05,24-NOV-2023,17151,INE117A01022,
72,ABBOTINDIA,EQ,23886.5,24095.0,23826.65,24045.85,24000.0,23886.5,6351,152341390.2,24-NOV-2023,2483,INE358A01014,
73,ABCAPITAL,EQ,171.5,172.0,167.2,168.7,167.75,171.0,1708877,290260479.15,24-NOV-2023,17258,INE674K01013,
74,ABFL,N4,974.6,974.6,960.0,974.5,974.6,972.5,19,18383.45,24-NOV-2023,7,INE860H07IP2,
75,ABFL,N5,1005.0,1005.0,1005.0,1005.0,1005.0,1005.0,90,90450.0,24-NOV-2023,1,INE860H07IS6,
76,ABFRL,EQ,227.0,232.8,225.35,228.3,227.7,226.3,6230867,1429153957.3,24-NOV-2023,42005,INE647O01011,
77,ABINFRA,SM,50.5,50.5,48.7,48.7,48.7,48.5,12000,598400.0,24-NOV-2023,3,INE00YB01017,
78,ABMINTLLTD,BE,44.25,46.0,43.0,46.0,46.0,44.25,589,25774.55,24-NOV-2023,15,INE251C01025,
79,ABSLAMC,EQ,452.0,461.0,444.3,457.15,456.25,452.0,102253,46658781.65,24-NOV-2023,4518,INE404A01024,
80,ABSLBANETF,EQ,44.29,44.29,43.91,44.16,44.05,43.94,239287,10533499.65,24-NOV-2023,2680,INF209KB17D5,
81,ABSLLIQUID,EQ,1000.01,1000.01,999.99,1000.01,1000.01,999.99,242,242000.14,24-NOV-2023,6,INF209KB18T9,
82,ABSLNN50ET,EQ,48.4,48.4,48.0,48.1,48.11,47.95,2939,141489.57,24-NOV-2023,71,INF209KB16D7,
83,ACC,EQ,1822.0,1829.0,1813.0,1820.5,1825.0,1819.7,188206,342831124.6,24-NOV-2023,19250,INE012A01025,
84,ACCELYA,EQ,1373.9,1385.9,1373.9,1376.25,1376.2,1373.9,6978,9622366.9,24-NOV-2023,1332,INE793A01012,
85,ACCORD,ST,27.8,27.8,27.8,27.8,27.8,29.25,2000,55600.0,24-NOV-2023,1,INE113X01015,
86,ACCURACY,BE,9.3,9.3,8.6,8.75,8.85,9.0,367984,3263004.1,24-NOV-2023,1270,INE648Z01023,
87,ACE,EQ,823.0,847.05,810.0,813.2,812.75,821.8,263140,217229340.2,24-NOV-2023,21235,INE731H01025,
88,ACEINTEG,EQ,34.95,38.0,31.75,32.3,32.5,34.85,78645,2679661.3,24-NOV-2023,919,INE543V01017,
89,ACI,EQ,539.9,565.2,537.7,559.75,559.2,536.05,1620055,898954664.65,24-NOV-2023,45988,INE128X01021,
90,ACL,EQ,97.85,97.85,94.1,94.4,95.0,95.25,42303,4039941.45,24-NOV-2023,2415,INE666E01020,
91,ACSAL,SM,58.3,58.3,57.0,57.65,57.65,56.95,24000,1377000.0,24-NOV-2023,8,INE0P4T01013,
92,ADANIENSOL,EQ,723.0,740.0,720.15,729.1,733.0,723.05,479763,349475035.1,24-NOV-2023,22518,INE931S01010,
93,ADANIENT,EQ,2179.0,2251.95,2160.9,2225.45,2250.0,2175.25,1946259,4293526664.3,24-NOV-2023,91515,INE423A01024,
94,ADANIGREEN,EQ,936.0,952.8,920.0,937.9,941.0,930.7,738018,691273410.6,24-NOV-2023,32078,INE364U01010,
95,ADANIPORTS,EQ,795.9,802.95,785.0,795.55,801.0,793.1,4421350,3494159507.65,24-NOV-2023,71988,INE742F01042,
96,ADANIPOWER,EQ,382.7,400.8,380.3,397.2,398.7,381.7,9134805,3581065936.9,24-NOV-2023,79972,INE814H01011,
97,ADFFOODS,EQ,213.85,215.4,210.05,212.15,211.85,212.8,103824,22130492.85,24-NOV-2023,5342,INE982B01027,
98,ADL,BE,92.0,92.0,87.4,89.05,87.4,92.0,248,22122.2,24-NOV-2023,17,INE0CHO01012,
99,ADORWELD,EQ,1535.4,1550.0,1499.9,1509.6,1519.7,1520.2,28412,43208334.45,24-NOV-2023,4392,INE045A01017,
100,ADROITINFO,BE,20.7,20.7,20.5,20.5,20.5,20.7,7166,147044.0,24-NOV-2023,31,INE737B01033,
101,ADSL,EQ,122.55,124.35,119.7,121.15,121.6,122.15,218820,26646103.15,24-NOV-2023,2849,INE102I01027,
102,ADVANIHOTR,EQ,105.5,108.75,105.0,106.55,106.9,106.35,109950,11730337.65,24-NOV-2023,1737,INE199C01026,
103,ADVENZYMES,EQ,323.8,337.0,321.6,329.2,329.9,324.7,298256,98446228.85,24-NOV-2023,14444,INE837H01020,
104,AEGISCHEM,EQ,331.0,346.55,331.0,344.8,344.8,326.65,2701064,921406108.35,24-NOV-2023,36682,INE208C01025,
105,AEROFLEX,EQ,156.4,164.45,156.4,162.45,162.4,156.4,1831074,295984993.6,24-NOV-2023,20173,INE024001021,
106,AETHER,EQ,893.75,896.3,883.05,889.1,888.0,891.95,40526,36086082.2,24-NOV-2023,4000,INE0BWX01014,
107,AFFLE,EQ,1108.0,1135.9,1090.2,1096.4,1094.0,1084.6,934122,1041512810.45,24-NOV-2023,46576,INE00WC01027,
108,AGARIND,EQ,926.3,935.4,910.0,931.25,933.5,926.55,26435,24356584.4,24-NOV-2023,4108,INE204E01012,
109,AGARWALFT,SM,58.05,58.9,58.05,58.9,58.9,59.0,6000,350850.0,24-NOV-2023,2,INE0MLA01012,
110,AGI,EQ,998.0,1003.25,969.0,972.45,973.15,990.45,143566,140889714.75,24-NOV-2023,13934,INE415A01038,
111,AGNI,SM,25.0,25.0,22.85,24.0,24.0,24.65,45000,1083750.0,24-NOV-2023,9,INE0LF301013,
112,AGRITECH,EQ,229.95,244.8,225.1,229.3,228.9,223.45,74351,17726055.7,24-NOV-2023,4928,INE449G01018,
113,AGROPHOS,EQ,40.35,40.35,39.75,40.0,39.9,39.8,94214,3780343.15,24-NOV-2023,463,INE740V01019,
114,AGSTRA,EQ,89.5,91.4,87.65,88.65,87.65,89.05,1097303,98543693.6,24-NOV-2023,6244,INE583L01014,
115,AGUL,ST,75.45,75.45,75.45,75.45,75.45,79.4,2000,150900.0,24-NOV-2023,1,INE0O6N01012,
116,AHL,EQ,330.0,350.4,327.2,345.45,343.0,329.8,531056,181946326.6,24-NOV-2023,9248,INE00ZE01026,
117,AHLADA,EQ,122.35,123.5,116.9,117.85,117.9,120.55,40183,4796856.75,24-NOV-2023,625,INE00PV01013,
118,AHLEAST,EQ,131.2,132.2,130.0,131.45,131.5,132.15,7582,997018.45,24-NOV-2023,144,INE926K01017,
119,AHLUCONT,EQ,818.95,823.6,805.0,810.35,808.0,818.8,68172,55516334.3,24-NOV-2023,11466,INE758C01029,
120,AIAENG,EQ,3518.1,3553.4,3489.0,3541.2,3543.0,3499.7,53791,189700963.5,24-NOV-2023,10548,INE212H01026,
121,AIRAN,BE,22.9,22.95,22.0,22.5,22.5,22.35,81002,1807380.2,24-NOV-2023,362,INE645W01026,
122,AIROLAM,EQ,130.05,132.9,127.1,127.85,127.1,129.3,11067,1427434.65,24-NOV-2023,275,INE801L01010,
123,AIRTELPP,E1,580.2,584.95,575.25,577.6,575.75,581.85,168407,97506661.1,24-NOV-2023,1160,IN9397D01014,
124,AISL,SM,60.3,60.3,60.3,60.3,60.3,58.0,1200,72360.0,24-NOV-2023,1,INE635Y01015,
125,AJANTPHARM,EQ,1962.05,1969.8,1946.0,1957.95,1947.0,1962.05,68129,133276762.0,24-NOV-2023,8815,INE031B01049,
126,AJMERA,EQ,444.0,445.75,430.05,432.95,433.0,442.2,121770,53339687.55,24-NOV-2023,8686,INE298G01027,
127,AJOONI,EQ,4.8,4.9,4.75,4.9,4.9,4.75,805631,3903337.85,24-NOV-2023,1246,INE820Y01021,
128,AKASH,EQ,32.55,34.7,31.5,32.15,32.3,32.2,181548,6014161.5,24-NOV-2023,1193,INE737W01013,
129,AKG,EQ,28.35,28.75,25.35,26.05,26.25,28.15,469768,12788094.45,24-NOV-2023,1850,INE00Y801016,
130,AKI,BE,26.25,26.25,26.25,26.25,26.25,25.75,26760,702450.0,24-NOV-2023,32,INE642Z01026,
131,AKSHAR,EQ,7.75,7.85,7.15,7.15,7.15,7.5,10117536,74525650.7,24-NOV-2023,4977,INE256Z01025,
132,AKSHARCHEM,EQ,255.0,255.0,251.0,252.35,252.15,253.25,3154,796370.75,24-NOV-2023,228,INE542B01011,
133,AKSHOPTFBR,BE,10.4,10.4,10.2,10.25,10.3,10.4,156750,1611287.6,24-NOV-2023,294,INE523B01011,
134,AKZOINDIA,EQ,2510.0,2510.0,2471.6,2476.55,2471.6,2497.95,4414,10950795.15,24-NOV-2023,891,INE133A01011,
135,ALANKIT,EQ,15.05,15.4,14.3,14.45,14.85,14.95,2427357,35738260.35,24-NOV-2023,2339,INE914E01040,
136,ALBERTDAVD,EQ,970.0,1040.0,952.0,1013.15,1022.5,954.25,126290,125852055.4,24-NOV-2023,11297,INE155C01010,
137,ALEMBICLTD,EQ,82.9,86.25,82.35,85.0,85.3,82.6,2950832,250090615.2,24-NOV-2023,12072,INE426A01027,
138,ALICON,EQ,847.35,848.9,827.4,834.75,828.9,839.05,9722,8166805.1,24-NOV-2023,3772,INE062D01024,
139,ALKALI,EQ,131.9,133.85,128.75,129.4,129.0,131.75,43749,5724067.7,24-NOV-2023,921,INE773I01017,
140,ALKEM,EQ,4532.25,4593.45,4526.3,4557.8,4560.0,4521.15,198443,905523066.3,24-NOV-2023,36657,INE540L01014,
141,ALKYLAMINE,EQ,2150.0,2164.0,2145.4,2154.5,2157.0,2148.65,16858,36328137.15,24-NOV-2023,3275,INE150B01039,
142,ALLCARGO,EQ,267.15,267.95,262.45,263.4,263.5,265.85,234963,62047693.7,24-NOV-2023,5534,INE418H01029,
143,ALLETEC,SM,260.6,264.25,260.0,260.75,260.0,265.0,20800,5442160.0,24-NOV-2023,24,INE0M2X01012,
144,ALLSEC,EQ,655.35,661.95,649.1,651.95,655.0,653.95,30001,19636224.0,24-NOV-2023,3456,INE835G01018,
145,ALMONDZ,EQ,89.05,91.0,87.45,87.65,87.5,89.05,72121,6374097.05,24-NOV-2023,821,INE326B01027,
146,ALOKINDS,EQ,20.4,20.85,19.95,20.05,20.2,20.3,16837701,342817301.8,24-NOV-2023,12882,INE270A01029,
147,ALPA,EQ,100.4,103.25,96.9,98.05,98.8,100.3,207059,20678004.4,24-NOV-2023,3854,INE385I01010,
148,ALPHAETF,EQ,19.03,19.03,18.4,18.53,18.58,18.58,11459,211992.63,24-NOV-2023,86,INF769K01KU7,
149,ALPHAGEO,EQ,281.8,283.45,279.05,282.1,282.0,280.55,4445,1252327.75,24-NOV-2023,253,INE137C01018,
150,ALPSINDUS,EQ,2.1,2.1,2.0,2.0,2.05,2.05,73483,148996.9,24-NOV-2023,94,INE093B01015,
151,AMBANIORG,SM,126.0,131.4,123.5,127.0,127.0,129.8,9000,1163300.0,24-NOV-2023,6,INE00C501018,
152,AMBER,EQ,3242.25,3328.0,3241.55,3263.9,3260.0,3260.7,62581,205244160.6,24-NOV-2023,8408,INE371P01015,
153,AMBICAAGAR,BE,30.0,30.0,29.95,29.95,29.95,30.0,2417,72504.8,24-NOV-2023,25,INE792B01012,
154,AMBIKCO,EQ,1692.7,1692.7,1655.0,1667.45,1676.0,1670.65,21114,35421170.8,24-NOV-2023,3570,INE540G01014,
155,AMBUJACEM,EQ,415.95,416.0,411.35,414.3,415.2,415.6,1929621,797637878.75,24-NOV-2023,32343,INE079A01024,
156,AMDIND,EQ,79.8,80.85,78.5,79.05,78.6,79.85,44944,3562378.2,24-NOV-2023,512,INE005I01014,
157,AMEYA,SM,52.0,53.75,50.0,53.0,53.0,51.1,60000,3111400.0,24-NOV-2023,28,INE0KT901015,
158,AMIORG,EQ,1100.0,1120.9,1092.1,1109.6,1110.0,1091.9,127553,141686163.45,24-NOV-2023,10744,INE00FF01017,
159,AMJLAND,EQ,40.15,40.15,38.1,38.5,38.5,39.55,77753,3042602.6,24-NOV-2023,733,INE606A01024,
160,AMNPLST,EQ,155.8,156.45,149.0,151.2,150.25,153.5,10988,1670385.85,24-NOV-2023,1023,INE275D01022,
161,AMRUTANJAN,EQ,599.0,613.85,598.95,611.4,610.55,596.0,29514,17982014.2,24-NOV-2023,4026,INE098F01031,
162,ANANDRATHI,EQ,2490.0,2549.0,2472.1,2514.75,2512.0,2507.4,64288,161730838.25,24-NOV-2023,10663,INE463V01026,
163,ANANTRAJ,EQ,252.75,254.5,250.0,250.85,250.6,252.75,337673,85139331.4,24-NOV-2023,5598,INE242C01024,
164,ANDHRAPAP,EQ,569.0,574.0,565.0,566.6,565.0,567.7,40411,22990449.5,24-NOV-2023,4001,INE435A01028,
165,ANDHRSUGAR,EQ,113.5,113.6,110.3,110.6,110.4,112.65,280807,31327415.5,24-NOV-2023,3989,INE715B01021,
166,ANGELONE,EQ,2970.0,3080.0,2970.0,3043.05,3038.0,2952.5,1325755,4033816412.55,24-NOV-2023,71763,INE732I01013,
167,ANIKINDS,EQ,59.7,59.7,57.4,59.7,59.7,56.9,172770,10230607.35,24-NOV-2023,1560,INE087B01017,
168,ANKITMETAL,BE,4.5,4.5,4.45,4.45,4.45,4.55,12667,56656.05,24-NOV-2023,49,INE106I01010,
169,ANLON,SM,262.0,267.0,261.0,267.0,267.0,261.0,3600,948200.0,24-NOV-2023,9,INE0LR101013,
170,ANMOL,EQ,57.3,58.55,57.3,58.15,58.2,57.3,198067,11482375.9,24-NOV-2023,1156,INE02AR01019,
171,ANNAPURNA,SM,328.95,329.85,317.6,319.75,319.55,322.15,56500,18270800.0,24-NOV-2023,91,INE0MGM01017,
172,ANTGRAPHIC,EQ,1.05,1.05,1.05,1.05,1.05,1.0,431583,453162.15,24-NOV-2023,128,INE414B01021,
173,ANUP,EQ,2743.55,2772.35,2699.95,2714.7,2715.7,2743.5,5495,15030916.8,24-NOV-2023,1651,INE294Z01018,
174,ANURAS,EQ,945.9,952.0,940.25,949.95,952.0,943.2,284599,268783682.55,24-NOV-2023,6846,INE930P01018,
175,APARINDS,EQ,5690.0,5690.0,5580.55,5607.6,5620.0,5682.65,73540,413395449.2,24-NOV-2023,13254,INE372A01015,
176,APCL,EQ,213.15,213.15,207.85,208.5,209.0,211.05,23117,4851726.75,24-NOV-2023,1078,INE071F01012,
177,APCOTEXIND,EQ,529.55,537.25,522.1,527.1,526.05,529.4,43751,23175841.05,24-NOV-2023,5240,INE116A01032,
178,APEX,EQ,217.3,217.6,215.0,216.45,216.9,216.45,51167,11080167.25,24-NOV-2023,2084,INE346W01013,
179,APLAPOLLO,EQ,1696.4,1722.3,1685.05,1696.25,1693.0,1683.85,1090186,1855866048.5,24-NOV-2023,43447,INE702C01027,
180,APLLTD,EQ,724.5,739.6,710.25,725.45,726.55,722.45,164798,119318554.35,24-NOV-2023,19285,INE901L01018,
181,APOLLO,BE,138.75,139.8,131.75,131.75,131.75,138.65,1970066,263414020.85,24-NOV-2023,13443,INE713T01028,
182,APOLLOHOSP,EQ,5493.0,5493.0,5395.0,5401.3,5408.7,5493.95,270183,1467149154.3,24-NOV-2023,32571,INE437A01024,
183,APOLLOPIPE,EQ,688.3,690.0,671.4,686.5,690.0,685.85,83626,57022916.7,24-NOV-2023,6844,INE126J01016,
184,APOLLOTYRE,EQ,420.8,421.95,413.95,414.6,415.55,420.95,1137441,473334890.45,24-NOV-2023,15932,INE438A01022,
185,APOLSINHOT,EQ,1668.0,1674.9,1610.0,1615.45,1625.75,1637.35,1253,2058074.65,24-NOV-2023,280,INE451F01024,
186,APTECHT,EQ,253.0,258.9,249.35,254.7,254.5,253.0,781084,198677974.05,24-NOV-2023,16823,INE266F01018,
187,APTUS,EQ,284.0,286.75,281.85,283.45,283.7,283.5,229535,65226948.95,24-NOV-2023,16655,INE852O01025,
188,ARABIAN,SM,102.2,114.8,102.1,114.8,114.8,104.4,378000,42381700.0,24-NOV-2023,177,INE08NJ01024,
189,ARCHIDPLY,BE,83.75,83.75,81.5,81.95,82.0,83.75,11178,916522.6,24-NOV-2023,116,INE877I01016,
190,ARCHIES,EQ,25.5,26.15,24.7,26.15,26.15,24.95,422007,10965194.55,24-NOV-2023,1493,INE731A01020,
191,ARE&M,EQ,670.05,684.85,663.05,678.7,677.0,666.75,1473762,998432032.25,24-NOV-2023,38534,INE885A01032,
192,ARENTERP,BE,37.45,37.45,36.9,37.3,37.3,37.05,1912,71557.7,24-NOV-2023,15,INE610C01014,
193,ARHAM,SM,190.95,197.0,180.0,190.35,190.0,188.2,45000,8599100.0,24-NOV-2023,45,INE0L2Y01011,
194,ARIES,EQ,197.9,200.0,196.7,197.65,197.1,197.25,55405,10984647.85,24-NOV-2023,2298,INE298I01015,
195,ARIHANTACA,SM,119.0,119.0,116.0,116.0,116.0,115.8,1600,188000.0,24-NOV-2023,2,INE0NCC01015,
196,ARIHANTCAP,EQ,73.7,74.95,72.6,73.4,73.85,72.4,405982,29949182.4,24-NOV-2023,3372,INE420B01036,
197,ARIHANTSUP,EQ,250.45,254.0,247.0,249.95,250.0,250.45,50624,12670303.2,24-NOV-2023,784,INE643K01018,
198,ARISTO,SM,77.0,77.0,73.3,75.9,75.9,76.0,9600,722000.0,24-NOV-2023,6,INE082101010,
199,ARMANFIN,EQ,2185.0,2219.95,2160.0,2181.0,2187.95,2200.65,7480,16318359.9,24-NOV-2023,2099,INE109C01017,
200,AROGRANITE,BE,49.0,49.0,47.55,48.45,48.85,48.6,25744,1245931.8,24-NOV-2023,116,INE210C01013,
201,ARROWGREEN,EQ,451.0,454.7,441.0,445.05,445.0,451.0,62583,27971771.95,24-NOV-2023,8230,INE570D01018,
202,ARSHIYA,EQ,4.0,4.05,3.7,3.75,3.75,3.9,7851060,30615244.6,24-NOV-2023,2170,INE968D01022,
203,ARTEMISMED,EQ,168.0,170.35,164.5,164.95,165.0,167.6,96722,16097579.45,24-NOV-2023,2899,INE025R01021,
204,ARTNIRMAN,EQ,47.95,48.4,46.25,48.4,48.4,46.1,5520,266005.85,24-NOV-2023,86,INE738V01013,
205,ARVEE,EQ,120.0,120.0,114.65,117.9,114.65,115.55,2535,301035.05,24-NOV-2023,294,INE006Z01016,
206,ARVIND,EQ,222.9,226.2,216.25,220.95,220.7,221.25,1436910,317201557.5,24-NOV-2023,25588,INE034A01011,
207,ARVINDFASN,EQ,429.2,435.0,420.5,424.1,423.9,425.75,386289,164953978.4,24-NOV-2023,13035,INE955V01021,
208,ARVSMART,EQ,380.9,383.85,373.05,378.7,375.85,379.25,73451,27819651.45,24-NOV-2023,4868,INE034S01021,
209,ASAHIINDIA,EQ,576.0,589.1,564.1,565.6,566.3,575.45,137273,79296688.05,24-NOV-2023,8563,INE439A01020,
210,ASAHISONG,EQ,288.05,293.4,288.05,290.0,290.55,288.05,4799,1391293.3,24-NOV-2023,471,INE228I01012,
211,ASAL,EQ,435.0,469.0,430.85,445.95,445.45,432.4,201618,91717027.95,24-NOV-2023,17898,INE900C01027,
212,ASALCBR,EQ,455.0,459.9,449.1,455.4,455.0,449.65,60999,27827061.3,24-NOV-2023,3256,INE073G01016,
213,ASHAPURMIN,BE,348.0,361.0,348.0,357.55,358.5,344.6,325365,115527052.8,24-NOV-2023,4533,INE348A01023,
214,ASHIANA,EQ,257.9,259.0,248.05,249.65,249.95,256.95,126510,31988650.4,24-NOV-2023,4425,INE365D01021,
215,ASHIMASYN,EQ,16.4,16.75,16.25,16.35,16.3,16.45,188059,3100170.4,24-NOV-2023,566,INE440A01010,
216,ASHOKA,EQ,139.35,141.0,133.5,134.05,134.65,138.75,3327187,452199763.2,24-NOV-2023,28280,INE442H01029,
217,ASHOKAMET,EQ,21.25,21.5,20.25,20.65,20.9,20.6,85998,1793353.3,24-NOV-2023,654,INE760Y01011,
218,ASHOKLEY,EQ,178.3,179.85,175.8,178.15,178.2,177.95,9603238,1710983749.1,24-NOV-2023,59362,INE208A01029,
219,ASIANENE,EQ,172.0,179.75,169.1,179.75,179.75,171.2,61912,10822876.25,24-NOV-2023,974,INE276G01015,
220,ASIANHOTNR,BE,214.8,214.9,203.8,213.25,213.9,204.8,4240,897850.35,24-NOV-2023,73,INE363A01022,
221,ASIANPAINT,EQ,3118.0,3139.8,3111.0,3136.15,3130.2,3122.95,756329,2364699220.4,24-NOV-2023,49189,INE021A01026,
222,ASIANTILES,EQ,77.85,78.4,76.1,76.3,76.5,77.25,561535,43337805.8,24-NOV-2023,3155,INE022I01019,
223,ASKAUTOLTD,EQ,294.65,296.4,293.1,294.5,296.0,293.1,353653,104160206.2,24-NOV-2023,5819,INE491J01022,
224,ASLIND,ST,37.5,37.5,37.5,37.5,37.5,35.75,4000,150000.0,24-NOV-2023,1,INE617I01024,
225,ASMS,BE,18.2,18.3,18.2,18.25,18.25,18.55,111957,2044986.9,24-NOV-2023,117,INE855F01042,
226,ASPINWALL,EQ,238.8,239.95,229.95,231.85,231.5,235.8,3579,839226.65,24-NOV-2023,191,INE991I01015,
227,ASTEC,EQ,1253.0,1269.95,1242.05,1254.65,1265.0,1253.6,5437,6827125.85,24-NOV-2023,1253,INE563J01010,
228,ASTERDM,EQ,338.15,342.9,335.15,337.65,336.85,337.95,115925,39265939.45,24-NOV-2023,5643,INE914M01019,
229,ASTRAL,EQ,1963.95,1963.95,1925.0,1933.7,1933.0,1953.95,184033,356471340.7,24-NOV-2023,25323,INE006I01046,
230,ASTRAMICRO,EQ,557.5,566.55,548.65,551.15,554.0,555.9,307483,171093267.0,24-NOV-2023,15310,INE386C01029,
231,ASTRAZEN,EQ,4653.8,4694.0,4642.55,4682.85,4680.0,4647.4,2636,12314684.7,24-NOV-2023,633,INE203A01020,
232,ASTRON,BE,28.85,29.75,28.85,29.3,29.65,28.95,8581,251782.3,24-NOV-2023,64,INE646X01014,
233,ATALREAL,BE,14.25,14.25,14.25,14.25,14.25,14.5,5184,73872.0,24-NOV-2023,58,INE0ALR01029,
234,ATAM,EQ,167.0,181.1,163.8,181.1,181.1,164.65,195760,34497599.45,24-NOV-2023,2573,INE09KD01013,
235,ATFL,EQ,815.1,830.0,807.1,815.1,819.95,816.25,6985,5720424.05,24-NOV-2023,963,INE209A01019,
236,ATGL,EQ,530.6,543.9,529.0,536.95,539.0,530.6,645918,346648884.4,24-NOV-2023,24036,INE399L01023,
237,ATL,EQ,53.9,54.15,52.05,52.5,52.65,53.4,734206,38989656.85,24-NOV-2023,5474,INE0NN701020,
238,ATLANTA,EQ,21.7,21.7,21.45,21.7,21.7,20.7,49069,1063875.4,24-NOV-2023,118,INE285H01022,
239,ATUL,EQ,6616.0,6648.95,6500.1,6540.7,6535.7,6612.3,56022,368918945.85,24-NOV-2023,5778,INE100A01010,
240,ATULAUTO,EQ,629.9,629.9,615.25,623.15,620.0,624.45,79378,49378675.4,24-NOV-2023,2855,INE951D01028,
241,AUBANK,EQ,720.0,726.1,711.55,722.2,722.3,719.3,1619706,1160065848.7,24-NOV-2023,34031,INE949L01017,
242,AURDIS,SM,316.3,316.3,300.5,304.9,300.8,316.3,28000,8450025.0,24-NOV-2023,53,INE448V01019,
243,AURIONPRO,BE,1790.0,1810.0,1741.0,1804.1,1794.0,1767.75,11076,19627469.0,24-NOV-2023,495,INE132H01018,
244,AUROIMPEX,SM,68.9,70.0,67.4,68.0,67.4,68.9,51200,3547200.0,24-NOV-2023,30,INE0NUL01018,
245,AUROPHARMA,EQ,1033.8,1042.3,1028.95,1032.8,1031.9,1028.75,1332120,1378601475.1,24-NOV-2023,47592,INE406A01037,
246,AURUM,EQ,135.15,135.5,132.25,133.4,133.0,134.6,36153,4858365.35,24-NOV-2023,772,INE898S01029,
247,AURUMPP,E1,69.5,70.2,67.5,69.25,69.95,69.55,9159,636818.65,24-NOV-2023,106,IN9898S01019,
248,AUSOMENT,BE,69.2,69.9,66.2,67.9,69.3,69.2,2691,183563.7,24-NOV-2023,44,INE218C01016,
249,AUTOAXLES,EQ,2354.6,2375.0,2340.0,2344.35,2340.0,2342.85,10556,24864253.75,24-NOV-2023,2068,INE449A01011,
250,AUTOBEES,EQ,173.19,173.27,172.6,172.93,173.0,172.74,29497,5103144.9,24-NOV-2023,840,INF204KC1337,
251,AUTOIND,BE,98.6,100.8,95.8,97.3,98.0,98.6,98322,9589560.1,24-NOV-2023,332,INE718H01014,
252,AVADHSUGAR,EQ,807.9,838.9,807.9,815.05,815.0,835.25,482041,397415594.65,24-NOV-2023,29352,INE349W01017,
253,AVALON,EQ,479.95,486.95,476.0,479.05,479.95,478.6,156023,74873731.4,24-NOV-2023,7491,INE0LCL01028,
254,AVANTIFEED,EQ,395.35,397.65,393.0,396.4,395.5,395.35,86160,34114328.7,24-NOV-2023,4880,INE871C01038,
255,AVG,EQ,313.5,321.2,305.0,307.85,306.4,314.0,43714,13744271.95,24-NOV-2023,2780,INE680Z01018,
256,AVONMORE,EQ,80.2,80.2,75.1,76.35,75.6,78.6,45181,3498110.25,24-NOV-2023,1128,INE323B01016,
257,AVROIND,EQ,107.9,107.9,104.9,106.3,106.4,105.95,17189,1823766.8,24-NOV-2023,508,INE652Z01017,
258,AVTNPL,EQ,88.15,91.2,88.15,89.1,89.4,87.7,413723,37149108.2,24-NOV-2023,3094,INE488D01021,
259,AWHCL,EQ,495.15,499.1,483.1,486.55,488.35,495.15,164067,80167639.3,24-NOV-2023,10748,INE01BK01022,
260,AWL,EQ,315.4,321.0,310.8,316.95,317.4,315.4,2001218,632901651.85,24-NOV-2023,27199,INE699H01024,
261,AXISBANK,EQ,1002.0,1010.75,999.7,1008.5,1009.0,999.05,6956281,7003545304.55,24-NOV-2023,175696,INE238A01034,
262,AXISBNKETF,EQ,442.31,444.99,441.6,444.68,444.81,442.99,708,313721.98,24-NOV-2023,42,INF846K01X63,
263,AXISBPSETF,EQ,11.31,11.32,11.31,11.31,11.32,11.31,85586,968785.63,24-NOV-2023,288,INF846K01Z04,
